credit_score,first_payment_date,first_time_homebuyer_flag,maturity_date,msa,mi_percentage,number_of_units,occupancy_status,original_cltv,original_dti,original_upb,original_ltv,original_interest_rate,channel,prepayment_penalty_mortgage,amortization_type,property_state,property_type,postal_code,loan_sequence_number,loan_purpose,original_loan_term,number_of_borrowers,seller_name,servicer_name,pre_relief_refinance_loan_sequence_number,special_eligibility_program,relief_refinance_indicator,property_valuation_method,interest_only_indicator,loan_duration_years,loan_term_category,credit_risk_category,dti_risk_category,ltv_risk_category,cltv_risk_category,combined_risk_indicator,total_months_observed,months_delinquent,months_seriously_delinquent,maximum_delinquency_status,latest_upb,ever_delinquent_flag,ever_seriously_delinquent_flag,delinquency_rate,serious_delinquency_rate,loan_balance_status
680.0,2021-01-01,N,2050-12-01,39150,0,1,P,48,26,110000,48,2.875,R,N,FRM,AZ,PU,863,F20Q40628610,P,360,2,OTHER,N,,N,1,N,9999,29.91,Long-Term,Good,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,64,0,0,0.0,96679.05,0,0,0.0,0.0,Active Balance
811.0,2021-01-01,N,2050-12-01,33460,0,1,P,62,41,241000,62,3.0,R,N,FRM,WI,SF,540,F20Q40628640,N,360,1,OTHER,N,,N,2,N,9999,29.91,Long-Term,Excellent,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,64,0,0,0.0,212439.1,0,0,0.0,0.0,Active Balance
782.0,2021-01-01,N,2050-12-01,38060,0,1,P,70,37,272000,70,3.0,R,N,FRM,AZ,PU,852,F20Q40628645,N,360,2,OTHER,N,,N,1,N,9999,29.91,Long-Term,Very Good,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,64,0,0,0.0,240194.81,0,0,0.0,0.0,Active Balance
765.0,2021-01-01,N,2050-12-01,38300,0,1,P,75,33,240000,75,3.0,B,N,FRM,PA,SF,152,F20Q40628898,C,360,2,OTHER,N,,N,2,N,9999,29.91,Long-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,64,0,0,0.0,210968.92,0,0,0.0,0.0,Active Balance
701.0,2021-01-01,Y,2035-12-01,,25,1,P,97,27,24000,97,2.5,R,N,FRM,KS,SF,674,F20Q40628911,P,180,1,OTHER,N,H,N,2,N,9999,14.91,Short-Term,Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,64,0,0,0.0,16564.07,0,0,0.0,0.0,Active Balance
775.0,2021-01-01,N,2050-12-01,48140,0,1,P,77,19,172000,77,2.875,R,N,FRM,WI,SF,544,F20Q40628944,C,360,1,OTHER,N,,N,2,N,9999,29.91,Long-Term,Very Good,Low DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,64,0,0,0.0,143122.9,0,0,0.0,0.0,Active Balance
797.0,2021-01-01,N,2050-12-01,12060,0,1,P,71,46,378000,71,2.875,R,N,FRM,GA,PU,300,F20Q40628983,N,360,2,OTHER,N,,N,1,N,9999,29.91,Long-Term,Very Good,Very High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,64,0,0,0.0,332994.82,0,0,0.0,0.0,Active Balance
760.0,2020-12-01,N,2050-11-01,42644,0,1,P,48,39,705000,48,2.625,C,N,FRM,WA,SF,981,F20Q40629227,N,360,2,"AMERIHOME MORTGAGE COMPANY, LLC",Y,,N,2,N,9999,29.92,Long-Term,Very Good,High DTI,Low LTV,Low CLTV,Moderate Risk Indicators,65,0,0,0.0,595338.6,0,0,0.0,0.0,Active Balance
772.0,2021-01-01,N,2050-12-01,11100,30,1,P,95,32,356000,95,2.625,C,N,FRM,TX,SF,791,F20Q40629336,P,360,1,"AMERIHOME MORTGAGE COMPANY, LLC",N,,N,2,N,9999,29.91,Long-Term,Very Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,56,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
803.0,2020-12-01,N,2050-11-01,36740,0,1,I,75,20,289000,75,3.5,B,N,FRM,FL,PU,347,F20Q40629362,P,360,1,"AMERIHOME MORTGAGE COMPANY, LLC",N,,N,2,N,9999,29.92,Long-Term,Excellent,Low DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,65,0,0,0.0,257159.6,0,0,0.0,0.0,Active Balance
791.0,2021-01-01,N,2035-12-01,31084,0,1,I,34,21,224000,34,2.875,C,N,FRM,CA,SF,917,F20Q40629461,N,180,2,"AMERIHOME MORTGAGE COMPANY, LLC",N,,N,2,N,9999,14.91,Short-Term,Very Good,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,64,0,0,0.0,145308.65,0,0,0.0,0.0,Active Balance
798.0,2021-01-01,N,2050-12-01,12940,0,1,I,80,37,52000,80,5.0,R,N,FRM,LA,SF,708,F20Q40629621,P,360,1,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,N,,N,2,N,9999,29.91,Long-Term,Very Good,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,41,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
728.0,2021-01-01,Y,2050-12-01,12060,25,1,P,97,43,255000,97,3.25,R,N,FRM,GA,PU,301,F20Q40629737,P,360,2,OTHER,N,H,N,2,N,9999,29.91,Long-Term,Good,High DTI,High LTV,High CLTV,High Risk Indicators,64,0,0,0.0,225215.03,0,0,0.0,0.0,Active Balance
783.0,2021-01-01,N,2050-12-01,40900,0,1,P,31,22,250000,31,3.25,R,N,FRM,CA,SF,956,F20Q40629753,N,360,2,OTHER,N,,N,1,N,9999,29.91,Long-Term,Very Good,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,64,0,0,0.0,221812.67,0,0,0.0,0.0,Active Balance
726.0,2021-01-01,N,2050-12-01,31340,30,1,P,95,41,413000,95,2.625,R,N,FRM,VA,SF,245,F20Q40629778,P,360,1,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,N,,N,2,N,9999,29.91,Long-Term,Good,High DTI,High LTV,High CLTV,High Risk Indicators,59,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
796.0,2021-01-01,Y,2050-12-01,29484,30,1,P,95,45,651000,95,2.875,B,N,FRM,NJ,PU,079,F20Q40629796,P,360,1,"LOANDEPOT.COM, LLC",Y,,N,2,N,9999,29.91,Long-Term,Very Good,High DTI,High LTV,High CLTV,High Risk Indicators,64,0,0,0.0,566977.79,0,0,0.0,0.0,Active Balance
807.0,2021-01-01,N,2035-12-01,20700,0,1,S,59,17,130000,59,2.625,R,N,FRM,PA,PU,183,F20Q40629803,N,180,2,OTHER,N,,N,2,N,9999,14.91,Short-Term,Excellent,Low DTI,Low LTV,Low CLTV,Lower Risk Indicators,64,0,0,0.0,87481.36,0,0,0.0,0.0,Active Balance
649.0,2020-12-01,N,2035-11-01,19124,0,1,P,47,37,97000,47,2.875,R,N,FRM,TX,SF,750,F20Q40630027,N,180,2,OTHER,N,,N,2,N,9999,14.92,Short-Term,Fair,High DTI,Low LTV,Low CLTV,Moderate Risk Indicators,62,1,0,1.0,0.0,1,0,0.0161,0.0,Zero Balance
797.0,2021-01-01,N,2050-12-01,34980,0,1,P,65,22,347000,65,2.875,C,N,FRM,TN,PU,370,F20Q40630075,C,360,1,TRUIST BANK,N,,N,2,N,9999,29.91,Long-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,64,0,0,0.0,305685.27,0,0,0.0,0.0,Active Balance
784.0,2021-01-01,Y,2050-12-01,25540,12,1,P,84,48,250000,84,2.75,R,N,FRM,CT,SF,064,F20Q40630517,P,360,1,OTHER,N,,N,2,N,9999,29.91,Long-Term,Very Good,Very High DTI,High LTV,High CLTV,High Risk Indicators,64,0,0,0.0,219695.6,0,0,0.0,0.0,Active Balance
729.0,2021-01-01,Y,2050-12-01,41620,25,1,P,90,40,274000,90,2.875,B,N,FRM,UT,SF,840,F20Q40630550,P,360,1,"UNITED WHOLESALE MORTGAGE, LLC",N,H,N,2,N,9999,29.91,Long-Term,Good,High DTI,High LTV,High CLTV,High Risk Indicators,35,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
714.0,2021-01-01,N,2050-12-01,40140,12,1,P,85,42,434000,85,2.875,C,N,FRM,CA,PU,925,F20Q40630689,N,360,1,"UNITED WHOLESALE MORTGAGE, LLC",N,,N,1,N,9999,29.91,Long-Term,Good,High DTI,High LTV,High CLTV,High Risk Indicators,64,0,0,0.0,382326.66,0,0,0.0,0.0,Active Balance
799.0,2021-01-01,N,2050-12-01,31084,0,1,P,66,39,510000,66,2.875,C,N,FRM,CA,SF,913,F20Q40630720,C,360,1,"UNITED WHOLESALE MORTGAGE, LLC",N,,N,1,N,9999,29.91,Long-Term,Very Good,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,64,0,0,0.0,449630.18,0,0,0.0,0.0,Active Balance
790.0,2021-01-01,N,2050-12-01,35614,0,1,P,48,50,477000,48,2.99,R,N,FRM,NY,SF,107,F20Q40630895,C,360,1,OTHER,N,,N,2,N,9999,29.91,Long-Term,Very Good,Very High DTI,Low LTV,Low CLTV,Moderate Risk Indicators,64,0,0,0.0,268382.9,0,0,0.0,0.0,Active Balance
796.0,2021-01-01,N,2050-12-01,47664,0,1,P,70,44,298000,70,3.365,R,N,FRM,MI,PU,483,F20Q40631105,N,360,1,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",N,,N,1,N,9999,29.91,Long-Term,Very Good,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,11,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
791.0,2021-01-01,N,2050-12-01,31084,0,1,P,50,35,500000,50,2.625,C,N,FRM,CA,SF,905,F20Q40631223,N,360,1,NEWREZ LLC,N,,N,1,N,9999,29.91,Long-Term,Very Good,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,64,0,0,0.0,438299.91,0,0,0.0,0.0,Active Balance
754.0,2021-01-01,N,2045-12-01,19740,0,1,P,67,31,394000,67,3.625,R,N,FRM,CO,PU,800,F20Q40631444,C,300,2,NATIONSTAR MORTGAGE LLC DBA MR. COOPER,N,,N,2,N,9999,24.91,Long-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,64,0,0,0.0,337798.51,0,0,0.0,0.0,Active Balance
783.0,2021-01-01,N,2035-12-01,35614,0,2,P,17,17,329000,17,2.25,R,N,FRM,NY,SF,112,F20Q40631523,N,180,2,NATIONSTAR MORTGAGE LLC DBA MR. COOPER,N,,N,2,N,9999,14.91,Short-Term,Very Good,Low DTI,Low LTV,Low CLTV,Lower Risk Indicators,64,0,0,0.0,39103.05,0,0,0.0,0.0,Active Balance
735.0,2020-12-01,N,2040-11-01,33340,0,1,P,72,39,162000,72,2.75,C,N,FRM,WI,SF,531,F20Q40631559,N,240,1,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",N,,N,1,N,9999,19.92,Medium-Term,Good,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,65,0,0,0.0,127103.71,0,0,0.0,0.0,Active Balance
703.0,2021-01-01,N,2050-12-01,17140,0,1,P,70,48,200000,70,3.625,R,N,FRM,KY,PU,410,F20Q40631935,C,360,2,NATIONSTAR MORTGAGE LLC DBA MR. COOPER,N,,N,1,N,9999,29.91,Long-Term,Good,Very High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,15,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
740.0,2020-12-01,N,2050-11-01,38060,25,1,P,95,49,160000,95,2.75,C,N,FRM,AZ,PU,850,F20Q40631971,P,360,1,TRUIST BANK,N,H,N,2,N,9999,29.92,Long-Term,Very Good,Very High DTI,High LTV,High CLTV,High Risk Indicators,65,15,3,4.0,147104.95,1,1,0.2308,0.0462,Active Balance
762.0,2021-01-01,N,2050-12-01,34820,25,1,P,90,35,243000,90,2.75,R,N,FRM,NC,PU,284,F20Q40632211,P,360,1,OTHER,N,,N,2,N,9999,29.91,Long-Term,Very Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,64,2,0,2.0,205218.57,1,0,0.0312,0.0,Active Balance
815.0,2021-01-01,N,2050-12-01,12060,30,1,P,95,32,406000,95,2.75,R,N,FRM,GA,PU,302,F20Q40632222,P,360,2,OTHER,N,,N,2,N,9999,29.91,Long-Term,Excellent,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,64,2,0,2.0,347706.91,1,0,0.0312,0.0,Active Balance
744.0,2021-01-01,Y,2050-12-01,11700,30,1,P,95,46,333000,95,2.687,R,N,FRM,NC,SF,287,F20Q40632274,P,360,2,OTHER,N,,N,2,N,9999,29.91,Long-Term,Very Good,Very High DTI,High LTV,High CLTV,High Risk Indicators,63,2,0,2.0,0.0,1,0,0.0317,0.0,Zero Balance
744.0,2021-01-01,Y,2050-12-01,15764,30,1,P,95,20,396000,95,2.75,C,N,FRM,MA,SF,019,F20Q40632637,P,360,2,NEWREZ LLC,N,,N,2,N,9999,29.91,Long-Term,Very Good,Low DTI,High LTV,High CLTV,Moderate Risk Indicators,26,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
673.0,2021-01-01,N,2050-12-01,26420,0,1,P,80,31,439000,80,2.99,C,N,FRM,TX,PU,773,F20Q40632675,P,360,2,NEWREZ LLC,N,,N,2,N,9999,29.91,Long-Term,Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,64,0,0,0.0,387769.06,0,0,0.0,0.0,Active Balance
817.0,2021-01-01,N,2050-12-01,46060,0,1,P,77,24,216000,77,2.875,R,N,FRM,AZ,PU,857,F20Q40632992,C,360,2,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,N,,N,2,N,9999,29.91,Long-Term,Excellent,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,64,0,0,0.0,77572.86,0,0,0.0,0.0,Active Balance
745.0,2020-12-01,N,2050-11-01,15764,0,1,P,69,24,356000,69,2.625,C,N,FRM,MA,SF,017,F20Q40633165,N,360,2,OTHER,N,,N,1,N,9999,29.92,Long-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,65,0,0,0.0,310884.77,0,0,0.0,0.0,Active Balance
800.0,2021-01-01,N,2050-12-01,23104,0,1,P,72,41,205000,72,2.875,C,N,FRM,TX,SF,750,F20Q40633181,N,360,1,PENNYMAC CORP.,N,,N,1,N,9999,29.91,Long-Term,Excellent,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,64,0,0,0.0,179719.05,0,0,0.0,0.0,Active Balance
794.0,2021-01-01,N,2050-12-01,38900,0,1,P,70,29,218000,70,2.75,C,N,FRM,OR,SF,971,F20Q40633187,C,360,2,PENNYMAC CORP.,N,,N,2,N,9999,29.91,Long-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,64,0,0,0.0,189495.36,0,0,0.0,0.0,Active Balance
795.0,2020-12-01,N,2050-11-01,17900,30,1,P,91,21,154000,91,2.75,C,N,FRM,SC,SF,290,F20Q40633209,N,360,1,PENNYMAC CORP.,N,,N,2,N,9999,29.92,Long-Term,Very Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,65,0,0,0.0,135013.94,0,0,0.0,0.0,Active Balance
781.0,2021-01-01,Y,2050-12-01,41180,35,1,P,97,28,120000,97,2.75,C,N,FRM,MO,SF,630,F20Q40633271,P,360,2,PENNYMAC CORP.,N,,N,2,N,9999,29.91,Long-Term,Very Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,64,0,0,0.0,99571.19,0,0,0.0,0.0,Active Balance
767.0,2021-01-01,N,2050-12-01,39300,0,1,P,70,31,184000,70,3.375,C,N,FRM,RI,SF,028,F20Q40633358,C,360,1,PENNYMAC CORP.,N,,N,2,N,9999,29.91,Long-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,64,1,0,1.0,161799.82,1,0,0.0156,0.0,Active Balance
736.0,2021-01-01,N,2050-12-01,26420,0,1,P,70,23,462000,70,3.25,R,N,FRM,TX,PU,770,F20Q40633435,N,360,1,OTHER,N,,N,1,N,9999,29.91,Long-Term,Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,64,0,0,0.0,409002.71,0,0,0.0,0.0,Active Balance
774.0,2021-01-01,N,2050-12-01,41740,0,1,P,70,33,419000,70,2.625,C,N,FRM,CA,SF,920,F20Q40633452,N,360,2,PENNYMAC CORP.,N,,N,1,N,9999,29.91,Long-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,64,0,0,0.0,367470.44,0,0,0.0,0.0,Active Balance
745.0,2021-01-01,N,2050-12-01,40140,0,1,P,75,40,392000,75,2.75,C,N,FRM,CA,PU,925,F20Q40633518,N,360,1,PENNYMAC CORP.,N,,N,1,N,9999,29.91,Long-Term,Very Good,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,16,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
797.0,2020-12-01,N,2050-11-01,18140,0,1,I,80,22,160000,80,4.25,C,N,FRM,OH,PU,430,F20Q40633573,P,360,1,PENNYMAC CORP.,N,,N,2,N,9999,29.92,Long-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,65,0,0,0.0,123712.1,0,0,0.0,0.0,Active Balance
752.0,2021-01-01,N,2050-12-01,21140,30,1,P,95,40,423000,95,2.875,R,N,FRM,IN,SF,465,F20Q40633607,P,360,1,OTHER,N,,N,2,N,9999,29.91,Long-Term,Very Good,High DTI,High LTV,High CLTV,High Risk Indicators,64,1,0,1.0,372416.41,1,0,0.0156,0.0,Active Balance
807.0,2021-01-01,N,2050-12-01,19740,0,1,S,71,33,507000,71,3.0,R,N,FRM,CO,PU,802,F20Q40634026,N,360,1,OTHER,N,,N,2,N,9999,29.91,Long-Term,Excellent,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,48,3,1,3.0,0.0,1,1,0.0625,0.0208,Zero Balance
776.0,2021-01-01,N,2050-12-01,12580,25,1,P,89,37,355000,89,2.875,R,N,FRM,MD,SF,212,F20Q40634152,N,360,1,"PENNYMAC LOAN SERVICES, LLC",N,,N,1,N,9999,29.91,Long-Term,Very Good,High DTI,High LTV,High CLTV,High Risk Indicators,64,0,0,0.0,311112.37,0,0,0.0,0.0,Active Balance
671.0,2021-01-01,N,2035-12-01,47300,0,1,P,67,19,335000,67,2.75,R,N,FRM,CA,SF,932,F20Q40634203,C,180,1,OTHER,N,,N,1,N,9999,14.91,Short-Term,Good,Low DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,64,5,3,5.0,246718.57,1,1,0.0781,0.0469,Active Balance
791.0,2021-01-01,N,2050-12-01,35614,12,1,P,85,34,697000,85,2.625,R,N,FRM,NJ,SF,074,F20Q40634241,P,360,2,"GUARANTEED RATE, INC.",Y,,N,2,N,9999,29.91,Long-Term,Very Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,64,0,0,0.0,582102.99,0,0,0.0,0.0,Active Balance
705.0,2021-01-01,N,2050-12-01,26900,0,1,P,52,24,102000,52,3.5,R,N,FRM,IN,PU,460,F20Q40634306,N,360,1,NATIONSTAR MORTGAGE LLC DBA MR. COOPER,N,,N,1,N,9999,29.91,Long-Term,Good,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,64,0,0,0.0,91094.31,0,0,0.0,0.0,Active Balance
784.0,2021-01-01,N,2050-12-01,48620,30,1,P,95,20,138000,95,2.875,C,N,FRM,KS,SF,670,F20Q40634445,P,360,1,OTHER,N,,N,2,N,9999,29.91,Long-Term,Very Good,Low DTI,High LTV,High CLTV,Moderate Risk Indicators,64,0,0,0.0,112475.33,0,0,0.0,0.0,Active Balance
664.0,2020-12-01,N,2050-11-01,45220,0,1,I,70,45,112000,70,2.875,C,N,FRM,FL,SF,323,F20Q40634517,P,360,1,OTHER,N,,N,2,N,9999,29.92,Long-Term,Fair,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,46,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
737.0,2021-01-01,Y,2050-12-01,40380,30,1,P,95,41,185000,95,2.75,C,N,FRM,NY,SF,144,F20Q40634626,P,360,1,OTHER,N,,N,2,N,9999,29.91,Long-Term,Good,High DTI,High LTV,High CLTV,High Risk Indicators,64,0,0,0.0,161708.06,0,0,0.0,0.0,Active Balance
790.0,2021-01-01,N,2050-12-01,15380,0,1,P,80,36,184000,80,2.75,C,N,FRM,NY,SF,142,F20Q40634635,P,360,1,OTHER,N,,N,2,N,9999,29.91,Long-Term,Very Good,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,64,0,0,0.0,158476.88,0,0,0.0,0.0,Active Balance
794.0,2021-01-01,N,2050-12-01,36540,30,1,P,95,39,209000,95,2.75,R,N,FRM,NE,SF,681,F20Q40634695,P,360,1,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,N,,N,2,N,9999,29.91,Long-Term,Very Good,High DTI,High LTV,High CLTV,High Risk Indicators,64,0,0,0.0,176896.52,0,0,0.0,0.0,Active Balance
763.0,2021-01-01,N,2035-12-01,11244,0,1,P,15,34,200000,15,2.625,R,N,FRM,CA,PU,926,F20Q40634807,N,180,2,OTHER,N,,N,2,N,9999,14.91,Short-Term,Very Good,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,8,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
724.0,2021-01-01,N,2050-12-01,42644,0,1,P,80,33,592000,80,2.625,R,N,FRM,WA,SF,981,F20Q40634860,P,360,1,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,Y,,N,2,N,9999,29.91,Long-Term,Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,64,0,0,0.0,517704.44,0,0,0.0,0.0,Active Balance
688.0,2021-01-01,N,2035-12-01,42220,0,1,P,76,36,431000,76,2.5,R,N,FRM,CA,SF,954,F20Q40634861,N,180,1,NATIONSTAR MORTGAGE LLC DBA MR. COOPER,N,,N,1,N,9999,14.91,Short-Term,Good,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,34,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
808.0,2021-01-01,N,2050-12-01,,0,1,S,60,40,400000,60,2.875,R,N,FRM,NC,PU,286,F20Q40634975,C,360,1,OTHER,N,,N,2,N,9999,29.91,Long-Term,Excellent,High DTI,Low LTV,Low CLTV,Moderate Risk Indicators,64,0,0,0.0,352375.16,0,0,0.0,0.0,Active Balance
788.0,2021-01-01,N,2050-12-01,33460,0,1,P,54,27,171000,54,3.375,R,N,FRM,WI,SF,540,F20Q40635320,C,360,1,NATIONSTAR MORTGAGE LLC DBA MR. COOPER,N,,N,1,N,9999,29.91,Long-Term,Very Good,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,64,0,0,0.0,151982.3,0,0,0.0,0.0,Active Balance
761.0,2021-01-01,N,2050-12-01,33460,0,1,P,85,32,510000,73,2.875,C,N,FRM,MN,PU,553,F20Q40635771,P,360,2,U.S. BANK N.A.,N,,N,2,N,9999,29.91,Long-Term,Very Good,Moderate DTI,Moderate LTV,High CLTV,Moderate Risk Indicators,64,0,0,0.0,449630.82,0,0,0.0,0.0,Active Balance
793.0,2021-01-01,N,2040-12-01,42220,0,1,I,59,29,386000,59,2.75,C,N,FRM,CA,SF,949,F20Q40635901,N,240,2,NATIONSTAR MORTGAGE LLC DBA MR. COOPER,N,,N,2,N,9999,19.92,Medium-Term,Very Good,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,64,0,0,0.0,302821.11,0,0,0.0,0.0,Active Balance
793.0,2021-01-01,Y,2050-12-01,25540,0,1,P,80,33,283000,80,2.99,R,N,FRM,CT,CO,060,F20Q40636297,P,360,2,OTHER,N,,N,2,N,9999,29.91,Long-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,64,0,0,0.0,160911.51,0,0,0.0,0.0,Active Balance
797.0,2021-01-01,N,2050-12-01,16984,0,1,P,34,20,170000,34,2.99,R,N,FRM,IL,SF,606,F20Q40636456,N,360,2,"GUARANTEED RATE, INC.",N,,N,1,N,9999,29.91,Long-Term,Very Good,Low DTI,Low LTV,Low CLTV,Lower Risk Indicators,64,0,0,0.0,149651.07,0,0,0.0,0.0,Active Balance
788.0,2021-01-01,N,2050-12-01,42200,0,1,P,75,18,396000,75,2.625,C,N,FRM,CA,SF,934,F20Q40636501,N,360,2,OTHER,N,,N,1,N,9999,29.91,Long-Term,Very Good,Low DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,64,0,0,0.0,332867.87,0,0,0.0,0.0,Active Balance
788.0,2021-01-01,N,2050-12-01,35004,0,1,P,72,50,380000,72,2.875,B,N,FRM,NY,SF,117,F20Q40636542,N,360,1,OTHER,N,,N,1,N,9999,29.91,Long-Term,Very Good,Very High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,17,1,0,1.0,0.0,1,0,0.0588,0.0,Zero Balance
706.0,2021-01-01,N,2030-12-01,22500,0,1,P,46,30,103000,46,2.375,R,N,FRM,SC,SF,295,F20Q40636623,C,120,2,"GUARANTEED RATE, INC.",N,,N,2,N,9999,9.91,Short-Term,Good,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,63,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
816.0,2021-01-01,N,2050-12-01,34980,0,1,P,70,44,378000,70,3.0,R,N,FRM,TN,CO,372,F20Q40636778,N,360,1,"GUARANTEED RATE, INC.",N,,N,1,N,9999,29.91,Long-Term,Excellent,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,64,0,0,0.0,333800.12,0,0,0.0,0.0,Active Balance
714.0,2021-01-01,N,2040-12-01,16984,0,1,P,38,40,191000,38,3.0,R,N,FRM,IL,SF,606,F20Q40636788,N,240,1,"GUARANTEED RATE, INC.",N,,N,1,N,9999,19.92,Medium-Term,Good,High DTI,Low LTV,Low CLTV,Moderate Risk Indicators,64,0,0,0.0,148584.89,0,0,0.0,0.0,Active Balance
766.0,2021-01-01,N,2040-12-01,17140,0,1,P,80,32,380000,80,2.875,R,N,FRM,OH,PU,452,F20Q40636790,C,240,2,"GUARANTEED RATE, INC.",N,,N,2,N,9999,19.92,Medium-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,64,0,0,0.0,298946.91,0,0,0.0,0.0,Active Balance
802.0,2021-01-01,N,2050-12-01,23224,0,1,P,36,26,256000,36,2.75,R,N,FRM,MD,PU,208,F20Q40636836,P,360,1,OTHER,N,,N,2,N,9999,29.91,Long-Term,Excellent,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,64,0,0,0.0,192140.66,0,0,0.0,0.0,Active Balance
788.0,2021-01-01,N,2040-12-01,15764,0,1,P,49,38,328000,49,2.75,R,N,FRM,MA,SF,017,F20Q40636851,C,240,2,"GUARANTEED RATE, INC.",N,,N,1,N,9999,19.92,Medium-Term,Very Good,High DTI,Low LTV,Low CLTV,Moderate Risk Indicators,64,0,0,0.0,254443.43,0,0,0.0,0.0,Active Balance
799.0,2021-01-01,N,2050-12-01,38060,12,1,P,81,30,442000,81,2.875,R,N,FRM,AZ,PU,851,F20Q40637234,N,360,2,"GUARANTEED RATE, INC.",N,,N,1,N,9999,29.91,Long-Term,Very Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,64,0,0,0.0,352402.8,0,0,0.0,0.0,Active Balance
